customer_id,cluster,Churn_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Total_Trans_Ct
2556,2,1,45,2,36,6,4,3,17156.0,2517,14639.0,0.717,1142,0.32,33
2557,2,0,53,1,36,4,2,3,13457.0,1248,12209.0,0.512,1548,0.519,41
2558,2,0,52,0,46,3,2,4,2742.0,2184,558.0,0.592,3829,0.532,72
2559,2,0,34,1,29,3,2,3,3890.0,2286,1604.0,0.633,1889,0.457,51
2560,0,0,55,3,51,6,2,3,17198.0,0,17198.0,0.803,4042,0.722,62
2561,2,0,53,4,41,6,3,4,3401.0,1713,1688.0,0.773,1924,0.317,54
2562,0,0,37,1,19,6,1,2,18951.0,1243,17708.0,1.148,2874,0.657,58
2563,1,0,58,3,52,4,1,1,1454.0,888,566.0,1.19,3060,0.647,56
2564,0,0,33,3,20,6,3,2,27499.0,1188,26311.0,0.544,2202,0.394,46
2565,0,0,39,3,36,3,3,2,32964.0,2231,30733.0,1.731,3094,1.647,45
2566,1,0,37,2,28,5,2,1,7411.0,633,6778.0,0.762,2761,0.604,77
2567,1,0,32,0,36,4,3,3,7200.0,0,7200.0,0.894,3006,0.93,83
2568,2,0,26,1,13,6,2,3,12007.0,956,11051.0,0.832,2678,0.471,50
2569,2,0,60,0,50,4,2,2,3147.0,1602,1545.0,0.569,1558,0.643,23
2570,2,0,37,1,18,6,2,5,5110.0,1942,3168.0,0.749,3028,0.583,76
2571,2,0,43,5,35,3,6,4,5438.0,2214,3224.0,0.668,5029,0.562,75
2572,0,0,56,1,40,6,1,1,17450.0,2193,15257.0,0.419,1426,0.462,38
2573,0,0,52,3,39,3,3,2,18352.0,1509,16843.0,0.898,1454,1.071,29
2574,1,0,34,2,17,3,1,2,5030.0,2326,2704.0,0.856,3345,1.3,69
2575,0,0,47,1,38,3,2,3,34516.0,802,33714.0,0.899,1823,0.8,27
2576,2,0,26,0,21,4,3,2,1585.0,1535,50.0,0.462,2299,0.485,49
2577,2,0,54,1,42,5,3,3,3251.0,1919,1332.0,0.56,1406,0.24,31
2578,1,0,35,3,23,3,2,2,2858.0,1251,1607.0,0.576,2844,0.622,73
2579,0,0,52,1,36,6,1,0,34516.0,1847,32669.0,0.527,3284,0.477,65
2580,0,0,41,3,28,4,1,3,16443.0,1363,15080.0,0.688,4252,0.684,64
2581,2,0,36,0,32,3,2,3,3687.0,1655,2032.0,0.742,2448,0.5,63
2582,1,0,53,1,36,5,1,3,4840.0,2517,2323.0,0.445,1637,1.0,22
2583,1,0,42,3,36,6,3,2,15108.0,0,15108.0,1.015,3738,0.744,68
2584,2,0,54,1,37,6,3,2,1909.0,1753,156.0,0.788,1457,0.6,24
2585,0,0,53,3,44,5,2,2,19063.0,1236,17827.0,0.542,3393,0.871,58
2586,2,0,36,2,26,4,2,4,15982.0,1691,14291.0,0.808,1687,0.739,40
2587,1,0,42,3,32,6,2,2,1438.3,0,1438.3,0.66,1794,0.875,45
2588,1,0,27,2,14,4,3,3,2549.0,2130,419.0,0.693,2605,0.794,61
2589,2,0,58,4,36,6,2,4,5967.0,2350,3617.0,0.543,1426,0.812,29
2590,2,0,59,1,53,5,1,3,2182.0,1558,624.0,0.457,1660,0.789,34
2591,2,0,63,2,52,5,2,3,2689.0,2101,588.0,0.416,1188,0.75,35
2592,0,0,57,2,51,6,2,4,30622.0,0,30622.0,1.329,3600,0.784,66
2593,1,0,56,0,48,4,1,2,4203.0,1965,2238.0,0.441,1425,0.778,32
2594,1,0,42,3,37,6,1,3,6453.0,0,6453.0,0.76,4822,0.609,74
2595,1,0,29,1,23,3,1,2,3318.0,927,2391.0,0.934,3011,0.804,83
2596,0,0,44,2,39,5,3,3,22075.0,1506,20569.0,0.794,2337,0.818,40
2597,1,0,33,1,14,3,2,2,6746.0,1750,4996.0,0.962,2962,0.862,54
2598,2,0,35,2,36,5,2,2,4408.0,1463,2945.0,0.728,2001,0.485,49
2599,2,0,33,3,36,5,3,3,4838.0,1338,3500.0,0.707,2641,0.595,67
2600,0,0,46,4,40,5,1,4,34516.0,0,34516.0,0.938,3568,0.676,57
2601,2,0,27,0,14,4,1,4,3823.0,2130,1693.0,0.371,2026,0.441,49
2602,0,0,42,3,36,3,2,1,21670.0,2183,19487.0,0.995,4121,0.761,81
2603,2,0,53,2,38,6,3,2,7928.0,1228,6700.0,0.632,1537,0.682,37
2604,0,0,50,3,42,3,1,3,33996.0,949,33047.0,0.846,3569,0.571,77
2605,1,0,48,5,40,3,1,1,4365.0,0,4365.0,0.598,3542,1.111,57
2606,2,0,57,2,47,6,3,4,2248.0,0,2248.0,0.735,4439,0.54,77
2607,1,0,34,2,27,4,1,1,1901.0,1176,725.0,0.612,2450,0.857,52
2608,0,0,55,2,45,3,1,4,34516.0,1433,33083.0,0.728,1966,0.55,31
2609,0,0,58,2,54,6,2,4,31680.0,1812,29868.0,0.483,1121,0.562,25
2610,2,0,55,3,35,3,2,3,1872.0,1167,705.0,0.517,2238,0.607,45
2611,1,0,48,2,42,3,2,2,2055.0,0,2055.0,1.064,3656,0.75,63
2612,1,0,45,2,37,5,1,2,10991.0,1328,9663.0,1.027,3692,0.714,60
2613,2,0,59,0,46,6,1,2,3939.0,2517,1422.0,0.376,1489,0.545,34
2614,2,0,53,2,40,5,1,4,2127.0,1995,132.0,0.374,1363,0.37,37
2615,0,0,47,4,32,3,3,2,34010.0,1340,32670.0,0.744,1739,0.5,39
2616,1,0,43,3,36,4,2,1,6971.0,1506,5465.0,0.57,3575,0.675,67
2617,1,0,33,1,15,6,2,0,1741.0,1328,413.0,0.69,2629,0.649,61
2618,0,0,49,2,36,3,3,2,24904.0,0,24904.0,0.636,5176,0.479,71
2619,2,1,54,1,45,3,5,5,1438.3,0,1438.3,0.647,1603,0.444,39
2620,1,0,65,0,56,6,3,1,2621.0,1858,763.0,0.987,2148,1.043,47
2621,1,0,49,5,35,5,2,1,11115.0,1292,9823.0,0.797,3956,0.609,74
2622,2,0,47,5,39,6,2,3,13241.0,0,13241.0,1.002,3157,0.551,76
2623,1,0,51,4,42,6,1,2,14438.0,2517,11921.0,0.853,2090,0.88,47
2624,1,0,36,3,31,6,1,1,5228.0,1443,3785.0,0.934,2683,0.938,62
2625,2,0,36,2,36,3,1,4,5550.0,1518,4032.0,1.182,2540,0.771,62
2626,1,0,46,1,36,4,3,2,1438.3,890,548.3,1.143,2928,1.4,48
2627,1,0,62,0,55,3,1,0,2064.0,1282,782.0,0.455,1475,0.929,27
2628,1,0,30,1,24,4,3,0,3450.0,2517,933.0,0.652,2545,0.778,64
2629,0,0,46,4,36,4,1,3,34516.0,1380,33136.0,0.66,2163,0.4,56
2630,0,0,41,4,36,6,2,2,30030.0,2028,28002.0,0.601,1828,1.111,38
2631,2,0,50,1,45,5,3,3,2151.0,1163,988.0,0.849,2513,0.59,62
2632,2,0,53,2,44,4,1,3,7181.0,2517,4664.0,0.545,1636,0.56,39
2633,0,0,55,2,44,3,3,3,27745.0,1300,26445.0,0.482,1525,0.5,21
2634,1,0,49,4,43,4,3,2,4852.0,2016,2836.0,0.576,3561,0.622,73
2635,2,0,56,1,50,6,3,3,6735.0,2289,4446.0,0.661,1249,0.75,28
2636,2,0,63,1,53,4,1,2,6128.0,1895,4233.0,0.583,1700,0.355,42
2637,0,0,41,4,36,4,3,2,23124.0,1746,21378.0,0.807,1959,0.724,50
2638,1,0,34,2,29,3,2,2,3436.0,1650,1786.0,0.788,1972,0.947,37
2639,1,0,35,0,36,5,2,1,3176.0,1510,1666.0,0.885,2074,0.92,48
2640,2,0,44,4,34,5,3,3,8874.0,1590,7284.0,0.698,1849,0.647,56
2641,1,0,38,3,34,5,1,0,3402.0,1813,1589.0,0.653,1767,0.647,28
2642,2,0,52,1,43,6,1,1,2689.0,2077,612.0,0.378,1356,0.435,33
2643,2,0,54,3,36,3,3,2,1556.0,1278,278.0,0.46,1615,0.591,35
2644,2,0,58,2,36,3,3,3,7372.0,1210,6162.0,0.946,1707,0.514,56
2645,1,0,26,0,13,6,1,2,5713.0,789,4924.0,0.678,3323,0.525,61
2646,2,0,27,1,22,4,1,3,2965.0,1635,1330.0,0.7,2553,0.553,59
2647,2,0,33,1,26,3,2,2,9819.0,1200,8619.0,0.602,2198,0.538,40
2648,2,0,32,0,14,4,3,3,8186.0,0,8186.0,0.737,2411,0.426,67
2649,2,0,58,1,49,3,3,2,3846.0,1285,2561.0,0.608,1815,0.621,47
2650,2,0,45,4,30,5,2,2,13131.0,1965,11166.0,0.695,1795,0.48,37
2651,1,0,48,3,28,4,2,1,2944.0,753,2191.0,0.707,3457,0.848,61
2652,0,0,38,2,36,3,3,4,34516.0,1954,32562.0,0.436,1872,0.486,52
2653,2,0,54,2,38,6,3,4,5660.0,2006,3654.0,0.779,1569,0.773,39
2654,1,0,40,1,30,5,1,1,7554.0,1848,5706.0,0.767,4150,0.524,64
2655,1,0,35,4,26,5,1,4,2494.0,1316,1178.0,1.486,2946,1.036,57
2656,0,0,31,1,36,4,1,0,25215.0,1445,23770.0,1.033,2588,1.0,48
2657,1,0,40,4,24,5,3,2,2606.0,1818,788.0,0.703,1999,1.174,50
2658,1,0,52,0,43,4,3,3,8133.0,1942,6191.0,0.572,3310,0.583,76
2659,2,0,57,1,36,6,2,2,3101.0,1257,1844.0,0.416,1681,0.524,32
2660,0,0,48,2,29,6,2,3,24446.0,1854,22592.0,0.782,3897,0.786,75
2661,1,0,49,3,39,5,3,2,2361.0,1342,1019.0,0.6,4316,0.529,78
2662,1,0,40,4,32,6,4,2,2441.0,1656,785.0,0.762,3903,0.824,62
2663,1,0,45,2,41,5,2,2,8532.0,2165,6367.0,0.707,3242,0.75,63
2664,0,0,41,3,37,5,3,3,16954.0,1588,15366.0,0.878,3411,0.875,60
2665,1,0,36,2,17,4,3,1,2900.0,2029,871.0,0.846,2631,0.6,72
2666,2,0,37,1,36,6,2,4,6827.0,0,6827.0,0.754,2621,0.815,49
2667,2,0,44,3,34,5,2,5,4513.0,1950,2563.0,0.83,3164,0.59,62
2668,0,0,52,2,47,3,3,2,27347.0,719,26628.0,0.695,4040,0.674,77
2669,1,0,42,3,36,4,3,1,1676.0,1372,304.0,0.522,4381,0.571,77
2670,2,0,62,1,50,6,6,4,2802.0,1977,825.0,0.431,1757,0.833,33
2671,0,1,49,3,45,3,0,4,23870.0,0,23870.0,0.604,1885,0.345,39
2672,1,0,30,0,17,3,2,1,4868.0,1090,3778.0,0.679,2907,0.816,69
2673,0,0,50,3,45,5,3,5,20437.0,1020,19417.0,0.563,4166,0.737,66
2674,2,0,32,2,26,6,1,4,2239.0,1338,901.0,0.567,2466,0.579,60
2675,1,0,32,1,28,6,3,3,2428.0,1027,1401.0,0.824,3007,0.867,84
2676,2,0,49,3,44,3,1,5,15027.0,0,15027.0,0.811,3533,0.788,59
2677,0,0,37,2,32,3,3,5,32056.0,1887,30169.0,0.831,2730,0.7,68
2678,0,0,42,3,31,3,2,2,34516.0,919,33597.0,0.919,3415,0.756,79
2679,2,0,36,2,29,3,3,5,5346.0,1539,3807.0,0.777,2283,0.889,51
2680,2,1,52,4,36,1,4,5,2143.0,0,2143.0,0.853,1353,0.333,36
2681,0,0,48,3,40,5,2,5,34516.0,2317,32199.0,0.699,3927,0.7,68
2682,0,0,29,1,19,3,1,2,23507.0,1990,21517.0,0.631,2650,0.912,65
2683,1,0,33,3,28,5,2,3,1864.0,1081,783.0,1.416,2607,1.75,44
2684,0,0,36,2,24,5,2,5,23032.0,840,22192.0,0.739,2787,0.698,73
2685,1,0,36,4,36,4,1,3,4277.0,1578,2699.0,0.84,1855,1.042,49
2686,2,0,56,2,41,5,3,2,2771.0,1446,1325.0,0.686,1706,0.227,27
2687,2,0,28,1,36,5,3,4,2265.0,1935,330.0,0.653,2306,0.525,61
2688,1,0,31,2,19,6,2,0,2853.0,1961,892.0,0.866,2697,0.789,68
2689,2,0,44,3,33,5,3,5,3075.0,2517,558.0,0.922,3534,0.71,53
2690,2,0,51,3,31,5,1,5,15340.0,2331,13009.0,0.565,2965,0.594,51
2691,2,0,55,3,35,4,1,4,3065.0,0,3065.0,0.716,3524,0.605,69
2692,1,0,34,2,28,3,3,2,1438.3,0,1438.3,0.892,3044,0.896,91
2693,2,0,61,0,56,4,3,5,7118.0,813,6305.0,0.475,3964,0.65,66
2694,1,0,37,2,36,4,2,2,11419.0,2517,8902.0,1.211,3000,1.059,70
2695,2,0,46,3,37,6,2,5,2403.0,0,2403.0,0.727,3393,0.882,64
2696,1,0,47,3,32,4,3,2,2821.0,951,1870.0,0.577,1452,1.923,38
2697,2,0,54,1,43,4,3,3,2706.0,2517,189.0,0.506,1682,0.625,39
2698,2,0,50,3,43,6,1,4,2999.0,1958,1041.0,0.611,2073,0.714,48
2699,1,0,36,4,28,5,1,2,2226.0,1607,619.0,0.656,2660,1.0,62
2700,2,0,37,5,31,5,3,4,3351.0,1847,1504.0,0.67,1910,0.593,43
2701,1,0,47,4,36,5,1,1,5570.0,1858,3712.0,0.783,4129,0.636,72
2702,2,0,54,3,41,3,3,2,10448.0,1569,8879.0,0.482,1604,0.444,39
2703,2,0,64,0,56,6,2,2,2174.0,1397,777.0,0.62,1755,0.5,39
2704,0,0,48,3,38,3,3,3,31501.0,0,31501.0,0.698,3742,0.786,75
2705,0,0,35,2,30,6,3,3,21695.0,1257,20438.0,0.793,2266,0.48,74
2706,0,0,49,2,36,3,1,1,34516.0,2435,32081.0,0.732,1805,0.619,34
2707,2,0,42,5,35,6,3,2,13650.0,1253,12397.0,0.743,1703,0.71,53
2708,0,0,49,0,36,5,3,4,16156.0,2517,13639.0,0.804,4160,0.653,81
2709,2,0,53,2,46,6,2,4,2413.0,2015,398.0,0.47,1398,0.714,24
2710,2,0,56,2,45,3,2,3,5920.0,1589,4331.0,0.512,1408,0.273,28
2711,1,0,41,3,28,6,3,0,5841.0,2463,3378.0,1.047,3817,0.761,81
2712,2,0,37,3,36,3,1,5,8418.0,2051,6367.0,0.847,2879,0.703,63
2713,2,0,30,0,21,5,4,3,2490.0,1259,1231.0,1.079,2441,0.514,53
2714,0,0,45,3,35,3,3,2,20640.0,1603,19037.0,0.532,1792,0.395,53
2715,1,0,54,1,37,5,1,1,9453.0,2188,7265.0,0.572,1688,0.452,45
2716,2,0,46,2,40,4,2,4,7949.0,1514,6435.0,0.857,3355,0.657,58
2717,1,0,36,4,36,3,2,1,2758.0,2168,590.0,1.046,3073,0.792,86
2718,0,0,48,2,41,5,2,1,20148.0,1084,19064.0,0.79,3921,0.542,74
2719,2,0,59,0,36,3,1,2,1438.3,0,1438.3,0.691,1904,0.382,47
2720,0,0,60,1,51,6,3,4,26566.0,2517,24049.0,0.985,3103,0.625,65
2721,2,0,44,5,34,3,3,5,13477.0,2057,11420.0,0.684,3866,0.634,67
2722,1,0,65,0,42,5,3,2,9706.0,1968,7738.0,1.022,3435,0.706,58
2723,2,0,46,3,41,5,2,4,7457.0,0,7457.0,0.717,3162,0.73,64
2724,0,0,48,4,40,6,2,5,34516.0,807,33709.0,0.967,3937,1.051,80
2725,0,0,53,3,47,5,1,3,19081.0,2431,16650.0,0.37,1536,0.476,31
2726,2,0,53,3,36,6,2,2,2447.0,1558,889.0,0.511,1716,0.462,38
2727,0,0,41,2,36,4,2,4,28830.0,0,28830.0,0.786,3533,0.966,57
2728,1,0,37,4,22,5,1,3,2563.0,1638,925.0,0.681,2064,0.917,46
2729,2,0,29,0,13,6,3,5,5240.0,1608,3632.0,1.243,2712,0.778,64
2730,1,0,49,2,44,4,3,0,3397.0,1962,1435.0,0.483,3295,0.61,66
2731,1,0,47,3,35,4,3,2,1842.0,0,1842.0,0.726,4165,0.634,67
2732,2,0,53,1,40,4,2,4,2383.0,1938,445.0,0.597,1616,0.682,37
2733,0,0,33,2,21,5,3,3,20791.0,0,20791.0,0.744,2883,0.755,93
2734,0,0,34,1,27,5,2,4,19900.0,1581,18319.0,0.838,3948,0.846,96
2735,0,0,28,0,15,3,3,3,32024.0,1232,30792.0,1.04,2507,0.882,64
2736,1,0,36,3,28,3,2,3,3701.0,969,2732.0,1.079,3222,0.623,86
2737,1,0,30,2,18,3,1,4,4199.0,1903,2296.0,1.059,3016,0.763,67
2738,1,0,34,3,21,4,1,3,4353.0,1655,2698.0,0.806,2664,0.884,81
2739,2,1,38,4,36,4,4,4,4913.0,2517,2396.0,0.348,899,0.273,28
2740,1,0,39,4,22,3,3,1,5454.0,1108,4346.0,1.021,2674,0.675,67
2741,2,0,32,0,26,3,3,2,2172.0,1381,791.0,1.145,2945,0.408,69
2742,2,0,36,2,26,4,3,2,2845.0,2517,328.0,0.686,2396,0.5,51
2743,0,0,37,3,28,3,1,4,18570.0,1524,17046.0,1.385,3999,0.846,96
2744,0,0,45,4,33,5,2,4,25907.0,745,25162.0,0.607,2058,0.806,56
2745,2,0,38,3,33,5,3,2,2206.0,2018,188.0,0.648,1739,0.667,35
2746,2,0,31,0,24,3,1,4,12050.0,1732,10318.0,0.804,2015,0.704,46
2747,1,0,65,0,36,3,3,2,2107.0,1008,1099.0,0.953,3913,0.523,67
2748,2,0,63,0,36,6,3,4,2107.0,1351,756.0,0.521,1320,0.522,35
2749,2,0,65,1,56,3,2,5,3539.0,2517,1022.0,0.346,1463,0.632,31
2750,0,0,43,3,36,3,3,4,27175.0,775,26400.0,0.543,3814,0.8,72
2751,0,0,51,1,36,6,2,2,17905.0,980,16925.0,0.731,4399,0.778,64
2752,1,0,37,3,31,3,1,3,4940.0,1199,3741.0,1.57,3246,0.9,57
2753,2,0,55,1,43,5,4,2,3161.0,1389,1772.0,0.307,1547,0.429,30
2754,2,0,27,0,36,4,3,3,2464.0,0,2464.0,0.502,2636,0.429,50
2755,2,0,34,0,36,5,1,3,3203.0,2229,974.0,1.146,2625,0.625,52
2756,2,0,32,1,36,3,5,4,1835.0,1017,818.0,0.82,2801,0.519,79
2757,1,0,49,5,39,3,2,2,1993.0,0,1993.0,0.539,4075,0.689,76
2758,0,0,39,2,27,3,3,2,34516.0,1629,32887.0,1.078,3448,1.038,53
2759,2,0,27,0,22,5,2,2,7130.0,873,6257.0,0.53,2498,0.321,37
2760,2,0,30,1,22,5,3,4,12539.0,910,11629.0,0.856,2643,0.674,72
2761,1,0,39,4,25,6,2,3,8208.0,0,8208.0,1.568,3135,1.167,39
2762,0,0,42,2,32,4,2,2,26222.0,1073,25149.0,1.288,1988,0.579,30
2763,0,0,55,4,36,4,2,3,34173.0,1194,32979.0,1.056,3731,0.816,69
2764,2,0,57,2,49,5,1,2,3377.0,1720,1657.0,0.491,1621,0.391,32
2765,2,0,53,2,43,6,3,2,5882.0,2335,3547.0,0.579,1380,0.667,30
2766,1,0,51,0,40,4,3,2,7158.0,0,7158.0,0.904,2113,0.875,60
2767,2,0,47,3,41,6,1,4,5833.0,1747,4086.0,0.551,3732,0.531,75
2768,2,0,26,0,36,6,3,4,4152.0,0,4152.0,0.804,2351,0.312,42
2769,1,0,37,2,24,6,2,3,11699.0,1758,9941.0,0.869,2007,1.0,46
2770,1,0,45,2,35,6,3,2,4505.0,1562,2943.0,0.604,3968,0.619,68
2771,1,0,55,2,48,6,3,2,7667.0,1193,6474.0,1.101,3915,0.617,76
2772,0,0,37,4,28,3,3,4,34516.0,0,34516.0,0.572,2574,0.771,62
2773,2,0,36,3,31,3,2,3,2937.0,2159,778.0,0.67,2511,0.7,51
2774,2,0,36,1,36,5,3,4,5257.0,1572,3685.0,0.732,2822,0.659,73
2775,1,0,39,2,28,6,3,3,10331.0,957,9374.0,0.699,3695,0.653,81
2776,2,0,47,4,36,3,3,3,17557.0,0,17557.0,0.667,2142,0.378,62
2777,2,0,56,2,48,6,3,2,4366.0,1590,2776.0,0.475,1596,0.423,37
2778,1,0,56,4,46,6,2,2,8037.0,2276,5761.0,0.406,3271,0.543,71
2779,2,0,38,2,25,4,1,3,8740.0,734,8006.0,1.072,2169,0.652,38
2780,1,0,49,3,36,6,2,3,8514.0,2013,6501.0,0.664,4098,0.542,74
2781,1,0,36,4,26,4,3,2,2002.0,1377,625.0,0.671,2411,0.714,60
2782,1,0,51,0,35,5,3,4,3132.0,1815,1317.0,1.018,3607,0.935,60
2783,1,0,26,0,13,2,3,3,2010.0,1070,940.0,0.906,3625,0.635,85
2784,1,0,34,2,23,6,2,3,7567.0,1776,5791.0,1.275,2361,0.875,45
2785,2,1,56,2,40,2,6,4,2381.0,651,1730.0,0.592,1920,0.586,46
2786,0,0,43,2,31,6,2,4,34516.0,2398,32118.0,0.917,4976,0.692,88
2787,1,0,47,3,42,6,2,2,16411.0,1179,15232.0,0.849,3929,0.732,71
2788,1,0,42,4,19,3,2,0,1438.3,0,1438.3,0.676,3786,0.523,67
2789,1,0,38,2,30,2,3,2,3735.0,1421,2314.0,0.57,1837,0.741,47
2790,0,0,55,2,37,3,3,1,22127.0,1799,20328.0,0.758,3591,0.75,63
2791,1,0,28,0,36,3,2,3,5685.0,0,5685.0,1.334,2395,1.0,62
2792,1,0,62,0,50,3,2,2,7348.0,1466,5882.0,1.236,3066,0.694,61
2793,2,1,52,2,34,3,2,3,11188.0,0,11188.0,0.658,2109,0.621,47
2794,2,0,44,3,37,3,1,5,3650.0,2512,1138.0,0.739,4599,0.471,75
2795,2,0,29,0,36,5,2,3,5076.0,1223,3853.0,0.83,2675,0.629,57
2796,0,0,48,4,38,3,2,2,32658.0,1482,31176.0,0.941,2023,0.542,37
2797,0,0,43,3,36,6,1,2,28634.0,926,27708.0,0.622,4549,0.659,68
2798,1,0,49,2,36,3,1,3,3414.0,1473,1941.0,0.597,1803,1.13,49
2799,2,0,43,3,23,5,6,1,12315.0,0,12315.0,0.895,2028,0.545,51
2800,1,0,41,2,36,5,3,3,2690.0,1912,778.0,0.692,3636,0.7,68
2801,2,0,43,3,31,6,2,4,12165.0,0,12165.0,1.16,4066,0.682,74
2802,1,0,51,3,46,4,1,3,1792.0,989,803.0,1.202,3102,0.703,63
2803,0,0,37,1,30,6,3,2,19300.0,1181,18119.0,0.764,2660,0.795,70
2804,2,0,37,2,24,3,3,4,8120.0,2098,6022.0,0.826,3161,0.688,54
2805,2,0,49,5,36,6,2,2,2292.0,0,2292.0,0.976,2584,0.5,60
2806,0,0,36,3,25,6,3,3,21434.0,1345,20089.0,0.603,2143,0.586,46
2807,2,0,50,2,43,5,3,4,3424.0,0,3424.0,0.765,4929,0.574,74
2808,2,0,64,0,51,3,3,4,2787.0,1201,1586.0,0.372,1662,0.625,39
2809,1,0,36,3,30,3,2,3,8696.0,1482,7214.0,1.002,2847,0.971,67
2810,0,0,45,3,35,6,2,3,32446.0,1974,30472.0,0.621,1717,0.696,39
2811,1,0,41,2,36,6,3,3,9133.0,2140,6993.0,0.649,4101,0.63,88
2812,2,0,47,3,37,3,3,2,5116.0,1468,3648.0,0.91,2361,0.633,49
2813,1,0,39,2,31,5,2,1,18974.0,2517,16457.0,1.369,2783,1.0,56
2814,2,0,51,4,45,6,2,3,12101.0,2517,9584.0,0.733,2086,0.76,44
2815,2,0,55,1,46,5,3,4,5379.0,962,4417.0,0.827,1778,0.29,40
2816,0,0,57,3,49,5,3,3,32676.0,2134,30542.0,0.797,3990,0.76,88
2817,0,0,36,4,31,4,3,4,34516.0,1491,33025.0,0.93,2243,0.935,60
2818,2,0,35,2,36,4,3,4,15202.0,1779,13423.0,1.392,3143,0.579,60
2819,2,0,38,2,23,5,3,3,2222.0,1205,1017.0,0.395,1823,0.361,49
2820,2,0,39,2,34,5,2,4,5858.0,0,5858.0,0.853,3355,0.604,77
2821,1,0,65,0,56,4,2,1,2692.0,1869,823.0,0.744,1594,0.895,36
2822,1,0,51,2,45,6,3,2,7165.0,2037,5128.0,0.83,3553,0.902,78
2823,2,0,50,3,38,4,3,4,1438.3,0,1438.3,1.084,4740,0.653,81
2824,0,0,38,2,32,5,1,1,26988.0,1587,25401.0,0.968,3732,0.795,70
2825,1,0,36,1,26,3,3,2,2517.0,0,2517.0,0.946,3569,0.771,62
2826,2,1,41,3,28,3,3,4,11091.0,0,11091.0,0.522,1234,0.308,34
2827,1,0,40,4,27,3,1,2,10745.0,2084,8661.0,0.847,3502,0.933,87
2828,0,0,40,2,36,3,2,4,34516.0,1686,32830.0,0.562,3146,0.65,66
2829,2,0,26,1,20,6,3,2,2590.0,1748,842.0,0.626,2804,0.486,52
2830,1,0,46,4,35,5,2,3,2722.0,1473,1249.0,0.737,3129,0.683,69
2831,1,0,49,1,36,3,3,0,8228.0,0,8228.0,0.942,4277,0.702,80
2832,1,0,38,2,33,6,3,2,11777.0,1781,9996.0,0.565,2763,0.879,62
2833,0,0,49,4,39,5,1,1,34516.0,543,33973.0,0.745,3951,0.9,76
2834,2,0,38,3,24,5,1,3,14821.0,0,14821.0,0.661,2876,0.622,60
2835,1,0,36,1,23,4,3,1,1438.3,928,510.3,0.851,2186,0.686,59
2836,1,0,34,2,21,6,3,4,6131.0,1270,4861.0,0.913,2825,0.824,93
2837,1,0,52,5,47,3,1,1,2047.0,665,1382.0,0.605,3452,0.692,66
2838,0,0,40,3,34,3,3,4,22380.0,1220,21160.0,0.884,3756,0.78,73
2839,2,0,36,3,31,3,3,5,12893.0,1620,11273.0,0.576,2300,0.463,60
2840,1,0,53,3,47,5,1,1,3351.0,1474,1877.0,0.393,4294,0.737,66
2841,1,0,40,2,36,3,1,1,5093.0,2376,2717.0,0.822,2341,0.541,57
2842,2,0,54,1,44,5,1,1,1438.3,0,1438.3,0.576,1585,0.609,37
2843,1,0,34,4,20,5,1,2,2165.0,1952,213.0,0.822,2651,0.841,81
2844,1,0,62,1,54,4,2,2,1927.0,1319,608.0,0.672,4199,0.75,77
2845,0,0,39,1,36,6,1,1,22125.0,0,22125.0,0.645,1994,0.727,57
2846,0,0,50,3,42,4,5,3,34516.0,2099,32417.0,0.449,1756,0.25,35
2847,1,0,36,1,28,6,3,2,5260.0,1116,4144.0,0.664,2546,0.879,62
2848,2,0,56,1,48,6,2,2,1438.3,0,1438.3,0.706,1336,0.882,32
2849,2,1,44,4,30,3,4,4,4333.0,0,4333.0,0.463,1558,0.538,40
2850,1,0,45,4,32,3,2,1,6637.0,0,6637.0,0.675,1801,0.6,48
2851,1,0,36,2,28,4,3,0,3174.0,2462,712.0,0.772,3140,0.721,74
2852,2,0,44,2,36,4,2,5,4396.0,1489,2907.0,1.258,3942,0.816,69
2853,0,1,52,2,48,6,2,4,34516.0,0,34516.0,0.539,1661,0.6,40
2854,1,0,50,3,37,3,2,4,1438.3,0,1438.3,0.868,3637,0.86,80
2855,2,0,53,2,43,3,3,4,6853.0,1480,5373.0,0.513,2833,0.556,70
2856,2,0,36,0,24,4,3,2,2570.0,2230,340.0,0.686,1755,0.448,42
2857,1,0,27,1,15,5,3,2,2166.0,890,1276.0,1.024,3563,0.892,70
2858,2,0,31,1,27,4,6,3,3647.0,1480,2167.0,0.76,2271,0.364,60
2859,1,0,36,3,36,3,1,1,11684.0,1786,9898.0,0.806,2969,0.796,88
2860,2,0,41,4,28,6,1,4,4475.0,0,4475.0,0.706,3367,0.737,66
2861,0,0,28,1,18,6,3,2,16604.0,1716,14888.0,1.025,2580,0.649,61
2862,2,0,59,1,53,6,2,5,5446.0,1885,3561.0,0.643,1505,0.32,33
2863,0,0,43,3,31,5,1,4,28700.0,769,27931.0,0.901,3395,0.578,71
2864,1,0,41,3,30,3,1,1,2888.0,1676,1212.0,0.534,3798,0.812,58
2865,1,0,46,2,34,4,2,0,9451.0,1280,8171.0,0.681,3179,0.975,79
