Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Has_Dependents,Total_Trans_Amt_log,Total_Revolving_Bal_log,Avg_Open_To_Buy_log,Credit_Limit_log,Total_Amt_Chng_Q4_Q1_log,Total_Ct_Chng_Q4_Q1_log,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Tenure_bin_3–4 years,Tenure_bin_4–5 years,Tenure_bin_<2 years,Age_bin_30–39,Age_bin_40–49,Age_bin_50–59,Age_bin_60+
45,5,39,4,3,2,2156.0,1208,948.0,0.569,1345,28,0.647,0.56,1,7.204892510204673,7.097548850614793,6.855408798609928,7.676473646389156,0.4504384737508955,0.4989554511955033,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
62,1,36,6,3,3,9521.0,1669,7852.0,1.308,2444,63,0.4,0.175,1,7.801800401908973,7.4205789054108005,8.968650903374874,9.161360189754465,0.8363813486458531,0.33647223662121295,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
51,2,41,6,3,2,26714.0,2517,24197.0,0.758,1686,50,0.724,0.094,1,7.430707082545968,7.831220214604293,10.094025264101424,10.192980484391871,0.5641767992629853,0.5446471722415014,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
57,2,47,6,2,3,2092.0,1387,705.0,0.731,1468,30,0.304,0.663,1,7.292337176173877,7.23561914106675,6.559615237493242,7.646353722445999,0.5486992761940722,0.2654364635044612,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
38,3,32,4,2,1,11594.0,2072,9522.0,0.983,2320,51,0.594,0.179,1,7.749753406274437,7.636752112435779,9.161465204194046,9.358329249689632,0.6846108495376589,0.4662465803680233,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32,0,19,6,1,0,2834.0,1418,1416.0,1.458,1598,39,0.773,0.5,0,7.377133712833954,7.257707677160043,7.256297239690681,7.949797216161852,0.8993480111438431,0.5726730270920708,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
43,4,37,4,3,2,4724.0,2056,2668.0,0.423,1232,31,0.55,0.435,1,7.117205503164344,7.6290038896529575,7.889459149404524,8.460622839927844,0.3527673191077153,0.4382549309311553,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
51,0,47,6,4,3,3049.0,1151,1898.0,0.533,4027,76,0.52,0.378,0,8.301025253838453,7.049254841255837,7.549082710812286,8.022896869601457,0.4272265998896771,0.41871033485818504,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
50,2,36,4,3,1,20614.0,0,20614.0,0.926,1922,48,0.6,0.0,1,7.56164174558878,0.0,9.933774245141,9.933774245141,0.6554453133759338,0.4700036292457355,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
64,0,54,6,1,2,3250.0,1992,1258.0,0.715,1355,36,0.565,0.613,0,7.212294468500341,7.597396320212795,7.138073034044347,8.086717920303906,0.5394130806179033,0.4478858239921165,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
53,1,36,3,1,2,3128.0,2517,611.0,0.696,2361,42,0.826,0.805,1,7.767263996757308,7.831220214604293,6.416732282512326,8.048468743668883,0.5282725373697112,0.6021277821727767,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
42,2,30,2,2,3,6414.0,0,6414.0,0.718,708,14,0.4,0.0,1,6.5638555265321274,0.0,8.766394277049736,8.766394277049736,0.5411608235620636,0.33647223662121295,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
53,3,34,6,3,0,2506.0,0,2506.0,0.598,1687,62,0.59,0.0,1,7.431299675155903,0.0,7.826842098158293,7.826842098158293,0.4687528473440829,0.4637340162321401,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
52,4,47,6,2,3,7469.0,2338,5131.0,0.441,1212,33,0.32,0.313,1,7.10085190894405,7.757478766584179,8.543250725735527,8.918650278126863,0.36533731701738503,0.2776317365982795,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
60,2,36,4,3,2,3460.0,2517,943.0,1.144,1752,34,1.125,0.727,1,7.469083884921234,7.831220214604293,6.8501261661455,8.149312843635345,0.7626732432085556,0.7537718023763802,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
30,1,19,5,3,2,9959.0,2377,7582.0,1.1,1560,39,0.696,0.239,1,7.353081920515432,7.774015077250727,8.933664178700935,9.206332350578643,0.7419373447293773,0.5282725373697112,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
43,3,39,4,1,2,4175.0,2517,1658.0,0.551,1520,36,0.44,0.603,1,7.327123292259293,7.831220214604293,7.413970290190444,8.337109129562474,0.4388998841944018,0.36464311358790924,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
60,1,48,3,1,3,10264.0,2073,8191.0,0.62,1685,45,0.364,0.202,1,7.430114138561801,7.637234388789473,9.010913347279288,9.236495329453033,0.4824261492442927,0.31042155942127037,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
46,2,36,4,3,3,4129.0,0,4129.0,0.96,1678,40,1.0,0.0,1,7.425953657077541,0.0,8.326032685955079,8.326032685955079,0.6729444732424258,0.6931471805599453,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
65,2,45,6,2,2,2658.0,1514,1144.0,1.193,1627,26,1.0,0.57,1,7.395107546562485,7.323170717943469,7.0431599159883405,7.88570539124302,0.7852704694357512,0.6931471805599453,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,2,33,4,2,3,4589.0,1240,3349.0,0.856,1637,61,0.906,0.27,1,7.401231264413015,7.123672785204607,8.116715624819111,8.431635303054591,0.6184236343640088,0.6450068052320104,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
56,2,36,6,1,2,2781.0,1035,1746.0,0.816,1707,42,1.211,0.372,1,7.443078374348516,6.943122422819428,7.465655310134056,7.930925372483388,0.5966362801791015,0.7934449018753092,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
45,4,39,4,3,2,24880.0,836,24044.0,0.701,1208,25,1.083,0.034,1,7.097548850614793,6.729824070489475,10.087682353711763,10.121859738971446,0.5312163134137247,0.733809162278835,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
37,3,31,6,1,2,8504.0,1956,6548.0,0.963,1881,51,0.417,0.23,1,7.540090320145325,7.579167967396076,8.787067645218054,9.048409504829962,0.674473915294324,0.3485419607085434,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
48,2,39,5,1,3,8091.0,1996,6095.0,0.646,1360,28,0.647,0.247,1,7.215975002651466,7.599401333415815,8.715388097366482,8.998631198287637,0.4983481022548781,0.4989554511955033,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
37,4,30,4,4,3,3417.0,2517,900.0,0.992,1641,32,0.882,0.737,1,7.403670290012373,7.831220214604293,6.803505257608338,8.136810863675537,0.6891391591624065,0.632335041163188,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39,1,22,4,3,3,9204.0,845,8359.0,0.673,1820,58,0.611,0.092,1,7.507141079727608,6.740519359606223,9.031213706078747,9.127502093667179,0.514618422004687,0.47685510419483734,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
41,2,32,5,2,3,14302.0,2097,12205.0,0.407,1505,35,0.591,0.147,1,7.317212408359839,7.6487397889562425,9.40968291310444,9.5682245844549,0.341459778132252,0.4643627493556498,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55,2,45,5,2,0,3187.0,2517,670.0,1.144,1627,38,0.652,0.79,1,7.395107546562485,7.831220214604293,6.508769136971682,8.067149039910106,0.7626732432085556,0.5019866750987864,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
34,1,36,5,3,2,6313.0,782,5531.0,0.931,1703,34,0.889,0.124,1,7.440733707389261,6.663132695990803,8.61830469278465,8.750524669117937,0.6580380034463774,0.6360475885193725,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
52,2,47,6,1,3,15904.0,1024,14880.0,0.369,1433,33,0.5,0.064,1,7.2682230211595655,6.932447891572509,9.60784051043005,9.674388804183245,0.3140805463063118,0.4054651081081644,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
54,0,39,6,2,3,11696.0,2288,9408.0,0.973,2445,60,0.765,0.196,0,7.802209316247118,7.735870319952567,9.149421957006766,9.367087677650707,0.6795552270404783,0.5681506903852601,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
40,3,36,5,3,2,20371.0,1832,18539.0,0.907,1665,45,0.8,0.09,1,7.418180822726788,7.513709247839705,9.827685839119846,9.921916688004496,0.645531326618282,0.5877866649021191,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
52,0,41,3,3,1,34516.0,1043,33473.0,0.562,1489,38,0.357,0.03,0,7.306531398939505,6.950814768442584,10.418524297073583,10.44920723527944,0.44596705141749426,0.30527638085273207,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
45,3,33,3,1,3,7552.0,0,7552.0,0.463,1393,32,0.455,0.0,1,7.2399325913204695,0.0,8.929700114313448,8.929700114313448,0.3804891220379873,0.37500590062345585,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
61,0,53,5,1,2,5561.0,1434,4127.0,1.423,1820,42,0.826,0.258,0,7.507141079727608,7.268920128193722,8.325548307161398,8.62371303479391,0.8850064418343887,0.6021277821727767,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
57,2,52,6,3,2,1441.0,0,1441.0,1.364,2742,58,0.758,0.0,1,7.916807490937603,0.0,7.273786317844895,7.273786317844895,0.8603550995438518,0.5641767992629853,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51,2,33,6,2,2,19715.0,1014,18701.0,1.437,1979,40,0.667,0.051,1,7.590852123688581,6.922643891475888,9.836385748995392,9.889185767825268,0.8907677746430692,0.511025603768657,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60,1,52,5,3,2,2486.0,1464,1022.0,0.731,1378,27,0.421,0.589,1,7.229113877793302,7.289610521451167,6.930494765951626,7.818832443803404,0.5486992761940722,0.35136084911496357,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
48,2,44,5,1,3,4570.0,2439,2131.0,0.693,1520,34,0.7,0.534,1,7.327123292259293,7.799753318287247,7.664815785285735,8.427487278331744,0.5265021031509982,0.5306282510621704,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
34,0,13,3,3,2,3870.0,1394,2476.0,0.827,1588,36,0.714,0.36,0,7.370860166536716,7.240649694255466,7.814803429489359,8.261268150577648,0.6026752773958697,0.538829820175588,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
49,4,36,6,3,2,12938.0,661,12277.0,0.725,1282,32,0.778,0.051,1,7.1569563646156364,6.495265555937008,9.415564321987441,9.468001285315953,0.5452270504833231,0.5754891370917129,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
53,3,36,3,1,3,21178.0,1796,19382.0,1.182,1872,59,1.107,0.085,1,7.5352967024440884,7.493873886783559,9.872151672226275,9.960765403687601,0.7802418874108791,0.7452651348220519,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
34,2,36,3,2,0,12182.0,1136,11046.0,0.753,2295,63,0.5,0.093,1,7.738923757439457,7.036148493750536,9.309914176872276,9.407796816354407,0.5613286059390975,0.4054651081081644,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
54,2,42,6,2,0,3583.0,0,3583.0,1.088,1065,28,1.545,0.0,1,6.97166860472579,0.0,8.18423477409482,8.18423477409482,0.7362066700203923,0.9341306500024861,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
40,3,27,4,2,3,17018.0,0,17018.0,0.69,1550,47,0.621,0.0,1,7.346655163176539,0.0,9.742085645994678,9.742085645994678,0.5247285289349821,0.48304324275353905,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
49,5,41,6,3,2,16031.0,2245,13786.0,0.635,1527,57,0.462,0.14,1,7.331714969726466,7.716906135298388,9.531481398171628,9.68234200388459,0.4916428043492167,0.3798053613275868,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
41,4,36,6,2,3,4203.0,2517,1686.0,0.771,1489,43,0.536,0.599,1,7.306531398939505,7.831220214604293,7.430707082545968,8.343791731996841,0.5715443588006965,0.42918163472548043,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
46,3,36,5,1,3,4213.0,997,3216.0,0.668,1264,30,0.667,0.237,1,7.142827401161621,6.905753276311464,8.076204527239026,8.346167594364134,0.511625303936555,0.511025603768657,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
46,4,33,6,2,2,21548.0,1180,20368.0,0.52,1582,38,0.652,0.055,1,7.367077059881012,7.074116816197362,9.92176941621414,9.97808469074291,0.41871033485818504,0.5019866750987864,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30,0,36,3,5,3,18513.0,2517,15996.0,0.524,1567,33,0.941,0.136,0,7.357556200910353,7.831220214604293,9.680156483641596,9.826282481627157,0.42133845726445457,0.6632033041868731,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
